query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
惊人院:怪胎公馆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
芥子:须陀界河,芥子：须陀界河,8.7,8.2,0,0,0,0,0,8.2,0,0,8.3,0,0,0,0,0,0,0,0,0,56744,26470,3025,涟漪剧本工作室,4男4女 8.0小时 高阶 2023.10发行,
湖底,湖底,7.0,7.0,0,0,0,7.1,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,1.1,5823,645,大亦文创工作室,百本选手说剧本:剧本《湖底》6人本 3男3女（不可反串）剧本类型:城限本 情感本 古风 演绎 游戏时间:8.5小时左右 👬适合人群：情感本 玩家 🚰 ...全文,古风 情感 演绎 其他
移花接木,移花接木,6.2,6.4,0,6.3,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,5049,12556,1362,猫又集; 常杀人工作室,3男3女 6.5小时 进阶 2024.06发行,
河西家万里,河西家万里,8.8,8.3,0,0,0,8.3,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,1.1,36459,4287,表里山河创作,百本选手说剧本:剧本《河西家万里》6人本 3男3女（不可反串）剧本类型:城限本 立意本 情感本 游戏时间:6.5小时左右 👬适合人群：表里山河 粉丝 立意本 ...全文,现代 情感 立意 新手
"打打打,打劫",打打打，打劫,6.4,6.1,0,0,7.0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,15729,881,MT麦田剧本发行社,5男3女 4.0小时 新手 2024.03发行,架空 机制 欢乐 都市
终极本源,终极本源,8.4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0,0,0,0,0,40693,29719,4156,乱神企划工作室,3男3女 5.5小时 高阶 2024.04发行,
伟大的一生,伟大的一生,8.4,7.9,0,0,7.7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,25313,2237,脑力觉醒,百本选手说剧本:剧本《伟大的一生》5人本 3男2女（最好 别 反串 ）（🈶 一个角色 可以反串）剧本类型:盒装本 欢乐 情感 本 游戏时间:4.5小时~5小时 👬适合人群：新...全文,架空 情感 欢乐 成长
驼铃,驼铃,7.4,7.4,7.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875,11622,1433,凤凰谷工作室,5男1女 6.5小时 进阶 2024.12发行,
血染钟楼,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
看笑话,看！笑话,7.3,6.9,6.6,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875,5978,878,打火机工作室,《看！笑话》 📖剧本类型：架空/推理/欢乐/进阶 👦玩家配置：四男两女 ⌚️体验时长：6个小时 一部非常的特别的推理本，并不是那种一味...全文,架空 推理 欢乐 其他
红花,红花,8.4,8.0,0,0,0,8.0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.1,12170,1353,万川一澜,3男3女 6.0小时 新手 2024.07发行,现代 情感 沉浸 其他
小泉先生的点灯会,小泉先生的点灯会,6.5,7.6,6.3,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,4875,32897,3697,灰烬工作室,3男3女 6.5小时 进阶 2024.04发行,日式 推理 设定 其他
苏格先生的奇妙晚宴,苏格先生的奇妙晚宴,7.7,7.4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875,10691,767,三川文创,3男3女 5.0小时 新手 2022.03发行,架空 推理 惊悚 新手
西湖诗人,西湖诗人,7.8,7.7,0,0,0,0,0,7.4,0,0,0,0,0,0,7.6,0,0,0,0,0,2984,12842,1607,就是玩工作室,4男2女 6.0小时 进阶 2024.01发行,
代马依风,代马依风,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,二次曝光工作室; 神域文化,3男3女 6.0小时 新手 2024.07发行,古风 情感 沉浸 家国
弃疾,弃疾,7.2,7.1,0,0,0,7.4,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,1.1,17021,1631,道友留步,3男3女 5.5小时 进阶 2023.09发行,古风 情感 沉浸 武侠
非酋嬛游记,非酋嬛游记,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,时间裂缝,第229本 时长：2.5小时 配置：2男5女 纯《甄嬛传》IP彩蛋本，除了剧粉外不推荐任何人上车，纯坐牢。如果没看过《甄嬛传》的玩家极大概率本都读不明白，文本全是各种梗的集合。再加...全文,古风 机制 欢乐 宫廷
巧夺天工默剧师,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
五净明王寺疑案,五净明王寺疑案,7.6,7.5,6.9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875,22241,2824,慢热TUO,3男3女 6.5小时 进阶 2024.10发行,日式 推理 悬疑 其他
大和抚子的推理日常,大和抚子的推理日常,7.5,7.3,0,0,7.5,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,1.5,33298,3307,进化论工作室,0男6女 7.0小时 进阶 2024.01发行,日式 还原 欢乐 都市
悠悠寸草心,悠悠寸草心,8.3,7.8,0,0,0,8.1,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.1,16894,1702,棋飞翔,3男3女 5.0小时 新手 2024.01发行,现代 情感 沉浸 乡土
南风渡,南风渡,7.3,7.1,0,0,0,7.4,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,1.1,3795,393,时间裂缝,百本选手说剧本:剧本《南风渡》6人本 3男3女（不可反串）剧本类型:城限本 情感本 游戏时间:6.5小时左右 👬适合人群：家国脑 无脑冲 情感本 玩家 水龙头🚰...全文,民国 情感 沉浸 历史
舔狗4h现代机制欢乐动物,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
似蔷薇凋零之夜,似蔷薇凋零之夜,7.5,7.3,0,6.8,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,5049,24247,3116,Mr.闹剧工作室; Mr.一番工作室,4男2女 7.0小时 进阶 2024.05发行,
梵尼西亚-无水印,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
不眠之夜的诊断书,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
黎明小镇的怪奇日志,黎明小镇的怪奇日志,7.9,7.5,7.1,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877,18110,2044,司家侦探; 魔术师工作室,百本选手说剧本:剧本《黎明小镇的怪奇日志》6人本 4男2女 剧本类型:城限本 还原本 游戏时间:5小时 👬适合人群：新手玩家 ❤剧情感受：...全文,欧美 推理 欢乐 怪谈
空想之笼2此世终焉,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
杨门烽火斜阳,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
化蝶,化蝶,6.6,6.5,0,0,0,6.8,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,1.1,4548,431,乐活,3男3女 5.0小时 进阶 2024.09发行,古风 情感 演绎 武侠
满月,满月,7.5,7.1,6.9,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,1.4,5356,139,永发文创,3男3女 4.5小时 进阶 2021.06发行,
钟鸣岛的幽灵,钟鸣岛的幽灵,7.7,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,1.4,8323,886,表里山河创作,3男3女 6.5小时 进阶 2024.06发行,
以完美密室之名,以完美密室之名,7.6,7.1,7.1,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877,8538,763,极限推理,4男2女 5.5小时 进阶 2023.04发行,日式 推理 欢乐 都市
生人勿近隐门寨,生人勿近隐门寨,7.0,6.9,0,0,0,6.7,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,1.1,8055,192,DA剧本工场; 雪人剧制,3男2女 4.5小时 进阶 2021.04发行,古风 情感 演绎 神话
云中乱,云中乱,7.3,7.1,0,6.7,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,5049,8144,912,久闻,4男2女 6.0小时 进阶 2024.03发行,
花与爱莉丝无水印,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
男人女人,男人女人,8.7,7.9,0,0,0,8.1,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,1.1,10678,1071,喵嘎工作室,3男3女 4.5小时 新手 2023.04发行,中式 情感 沉浸 都市
饭后惊奇故事·翠花,饭后惊奇故事·翠花,5.9,6.5,6.1,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,4882,7771,494,三千剧制,打了不到4个小时。 我只能说是非常糟糕的一次体验。首先是剧本，太烂了，真的太烂了，从一塌糊涂的故事再到🐶💩一样的推理，配上毫无作用的小机制和最后无语的立意和情感，简直一无是处 。然后是玩家，我们这一车4女2男，女生还好，另外两位男士，除了毫无意...全文,
诡言胡说,诡言胡说,8.0,7.4,0,7.2,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,5049,19365,2110,南昌罗生门推理室,【5小时/灰衣男子/没有明显边缘/体验分：7.5分】 ✅一句话总结：不怎么用动脑的欢乐吃瓜下班本！ 『🌟关键词：时长友好，推理逻辑较软，还原吃瓜为主，一点点黄』 『🌟角色体验：男女角色没有明...全文,
绝笔,绝笔,8.1,7.0,0,0,0,0,7.7,0,0,0,7.6,0,0,0,0,0,0,0,0,0,3160,29179,2242,小火柴工作室,百本选手说剧本:剧本《绝笔》6人本 4男2女（🉑以反串）剧本类型:盒装本 机制本 游戏时间:6小时左右 👬适合人群：新手 玩家 中二病 玩家 机制本 玩家 ❤剧情感受：我喜欢 我这个 角色 的 故事 和...全文,中式 机制 博弈 新手
炒股,炒股,6.3,6.3,0,0,6.6,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,14151,518,空然新语,4男4女 4.0小时 新手 2024.06发行,港澳 机制 欢乐 豪门
天葵之春,天葵之春,7.3,7.3,7.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,4882,7701,576,奇闻当铺工作室,4男2女 5.5小时 高阶 2023.04发行,日式 推理 演绎法 都市
同归于尽,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
rose《R.O.S.E6人情感本》,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
逃出迷雾镇5.5h,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
芥子:弥望之川,芥子：弥望之川,8.8,8.1,0,0,0,0,0,8.3,0,0,8.5,0,0,0,0,0,0,0,0,0,65748,45492,5440,涟漪剧本工作室,4男4女 8.0小时 高阶 2023.09发行,
惊华,惊华,8.7,8.8,8.0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889,33312,3095,天津剧盟发行工作室,【天子守国门，君王死社稷】 体验时长：11.5小时 体验角色：月白长衫男子 类型：历史向 大还原 推理 配置：5男1女，紫色襦裙女子不可以反串 定位：4年前的老本，想考古的玩家...全文,
不可往生,不可往生,6.8,6.7,6.7,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,4889,9036,1050,低空飞行,3男3女 6.5小时 进阶 2024.06发行,
嫌疑人X没有现身,嫌疑人X没有现身2,8.5,7.6,7.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889,1739,247,K的游戏,之前体验过小卢老师的《桐花中路》和《加个V吧》，都很棒。于是这次自己买回来这个本自助（感谢我官总提供房间），不出意外的又被帅到了。 这是一个角色分配为两男一女的三人微剧本，游戏时长约3小时。剧本是标准的还原本，不涉及任...全文,
在尼莫点建一座灯塔,在尼莫点建一座灯塔,8.0,7.6,0,0,0,7.6,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,1.1,8872,1134,月升剧制,百本选手说剧本:剧本《在尼莫点建一座灯塔》6人本 2男4女 剧本类型:城限本 情感本 思辨 游戏时间:7.5小时 👬适合人群：所有的 情感本 玩家 （推荐 整车 熟...全文,架空 情感 沉浸 思辨
乐子人与做题家,乐子人与做题家·Z系列,6.9,6.8,0,0,7.3,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,99,7962,1297,剧游方舟,4男2女 6.5小时 进阶 2025.11发行,
魇月斋谋杀幻境,魇月斋谋杀幻境,7.5,6.9,7.9,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,4894,13510,2265,禾风工作室,3男3女 8.0小时 高阶 2025.11发行,日式 推理 设定 其他
患者们的临终游戏,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"头等玩家,围桌谋杀",头等玩家，围桌谋杀,7.2,6.9,0,0,7.4,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3893,411,谜瓜,2男2女 4.0小时 新手 2025.11发行,架空 还原 欢乐 新手
非正常人类症候群,非正常人类症候群,7.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001,7817,1280,极道剧制,3男3女 5.5小时 进阶 2025.11发行,
烬火,烬火,6.9,6.7,0,0,0,7.1,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,1.1,7248,977,图书馆工作室,3男3女 6.5小时 新手 2025.11发行,架空 情感 演绎 新手
流量主播的疯癫对决,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
东京怪谈·福岛原爱海洋馆,东京怪谈：福岛原爱海洋馆,7.3,7.4,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,11.3,4703,464,剧作时代,3男3女 6.0小时 进阶 2025.11发行,
于青山下长眠,于青山下长眠,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,灵光一闪工作室,3男3女 6.5小时 进阶 2025.10发行,
不负如来不负卿,不负如来不负卿,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,As谋杀之谜,3男3女 4.5小时 新手 2023.10发行,
U,《U》,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,,4男2女 4.0小时 进阶 2021.10发行,
崇山乐园2小丑回魂,崇山乐园2小丑回魂,7.3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20391,17260,1793,剧作时代,3男4女 4.5小时 新手 2025.01发行,日式 其他 惊悚 新手
华夏奇案录龙树菩提,华夏奇案录：龙树菩提,7.1,7.1,0,7.0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,5049,1956,296,星宫夜谈,6男1女 6.0小时 进阶 2025.02发行,
望辰,望辰,7.6,7.5,0,0,0,7.5,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,1.1,5315,704,百川道合工作室,3男3女 6.0小时 进阶 2025.03发行,古风 情感 沉浸 武侠
还命,还命,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,本喜工作室,3男3女 6.5小时 进阶 2025.11发行,架空 情感 沉浸 其他
迦楼罗的往生谣,迦楼罗的往生谣,7.0,7.1,7.4,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,4894,2587,437,进化论工作室; 米可剧制,3男3女 10.0小时 进阶 2025.11发行,
撒谎·虚梦剧艺团,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
来时路,来时路,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,保持联络工作室,3男3女 6.0小时 进阶 2025.03发行,现代 情感 沉浸 都市
因火成烟2因困成囚,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
愚人对白,愚人对白,7.6,7.5,0,0,0,7.7,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,1.1,14426,2086,臭猴子工作室,3男3女 6.5小时 进阶 2025.11发行,
斑马还没睡,斑马还没睡,8.3,8.0,0,0,0,8.1,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,1.1,7125,1227,预谋剧制; 百玄文创工作室,3男3女 7.5小时 进阶 2025.10发行,现代 情感 沉浸 其他
双人本-双生探案2之惊悚直播间,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-收藏馆怪谈夜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-彩虹酒吧,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-消失的兔尾巴,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-归途,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-不能说的秘密,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-双生探案,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
刑侦现场雪夜追凶,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-无限逃亡噩梦,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-宇宙奇点,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-大明星最后的演出,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-记忆碎片,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-无间追凶,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-陶宅夜话,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双人本-我亲爱的侦探小姐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"樱,再会霜汐子",樱，再会霜汐子,8.3,8.1,0,0,0,0,0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,36,35584,5758,浮生梦文创,3男3女 7.5小时 进阶 2025.07发行,
白鲸溺水而亡,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三观失控,三观失控,6.1,6.7,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,1788,4260,459,鑫梦人生,3男3女 5.0小时 新手 2025.11发行,
彗星掠过鸢屋时,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
439,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
患者们の临终游戏,患者们の临终游戏,7.5,6.8,7.3,0,0,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,4936,1,1418,KEYS工作室; 司家侦探,3男3女 6.0小时 进阶 2025.10发行,日式 推理 设定 怪谈
单人本-爱呀河谜案录,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-仁馨精神病院,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-与恶为邻的她,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-恋物癖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-诡寓实录2-谭山高校怪谈,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-消失的第五人,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-雪松郡公立医院,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-诡寓实录3-慈爱新生医院,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-诡寓实录1-罗士茜公寓,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-1988致命记录,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-火车惊魂,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
单人本-59分钟推理守则,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-群星落幕时,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-躲猫猫,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-石头剪刀布,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-不要回答,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-黑色星期五,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-鬼宅沉冤,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三人本-梨神,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
本宫要上位,本宫要上位,7.2,7.3,0,0,7.5,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,5.8,1.3,914,花椒喜剧,百本选手说剧本:剧本《本宫要上位》8人本 2男6女 剧本类型:盒装本 欢乐本 游戏时间:3小时 👬适合人群：🈚️ ❤剧情感...全文,古风 阵营 欢乐 宫廷
45贰蕴神,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
赌王之王,赌王之王,6.9,6.7,0,0,7.2,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10050,550,MT麦田剧本发行社,4男3女 4.0小时 新手 2025.05发行,现代 机制 欢乐 都市
多蟲天,多蟲天,8.9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32529,10099,1569,稻草人工作室,5男2女 6.5小时 进阶 2025.03发行,
二手名著,二手名著,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4943,0,0,KEYS工作室,3男3女 6.5小时 新手 2025.06发行,
鬼话连篇,鬼话连篇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,寻初工作室,2男4女 4.5小时 进阶 2025.06发行,
海德尔战记圣战之烬,海德尔战记-圣战之烬,7.6,7.1,0,0,0,0,7.5,0,0,0,7.5,0,0,0,0,0,0,0,0,0,6091,5660,874,迷途羔羊,百本选手说剧本:剧本《海德尔战记－圣战之烬》6人本 4男2女 剧本类型:城限本 机制本 游戏时间:12小时？？？（测车） 👬适合人群：海德尔 系列 粉丝 喜欢 上一部的 机制...全文,
迦罗楼的往生谣,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
叫爸爸3笑里藏刀,叫爸爸3：笑里藏刀,6.9,7.1,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11620,6566,568,雍九出品,3男3女 3.5小时 新手 2025.07发行,现代 其他 欢乐 新手
来自告死鸟的嘲弄,来自告死鸟的嘲弄,6.7,6.6,7.2,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,4943,4486,1010,低空飞行,3男3女 7.5小时 进阶 2025.11发行,日式 推理 设定 其他
碌碌无为的我与等待千年的神,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
猫猫大作战,猫猫大作战,6.1,6.6,6.6,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,4943,3950,827,低空飞行,3男3女 7.0小时 进阶 2025.07发行,
青灯酒肆的百妖夜,青灯酒肆的百妖夜,5.7,6.7,6.2,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,23473,9508,1284,灰烬工作室,3男3女 8.0小时 进阶 2025.07发行,类型：硬核 设定 推理 还原 沉浸 时长：12h 难度：高阶 这本延续了前作《罗拉西里的巫女》和《安妮弗斯奇遇记》的以“核诡+沉浸”为主的风格，又进行了很多创新，从结果来看，很多创新是失败的，但是...全文
日月藏君,日月藏君,7.4,7.3,0,7.2,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,0,5049,1741,309,凤凰谷工作室,3男3女 6.5小时 进阶 2025.09发行,
上学威龙,上学威龙,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,万穗文创; 剧库,5男3女 4.0小时 新手 2025.07发行,
撕裂2愚者千的无冕之作,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
无名,【无名】,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,0,0,两级反转发行工作室,✨【无名】城限 👤左剑刚 ⏰游戏时长：4小时 5男1女 可反串 家国｜机制...全文,中式 机制 沉浸 家国
星与囚破茧之时,星与囚破茧之时,7.3,7.3,0,0,0,0,0,7.2,0,0,7.2,0,0,0,0,0,0,0,0,0,3,3285,436,进化论工作室; 天地之间,5男1女 7.5小时 进阶 2025.08发行,
凶手的小酒酒,凶手的小酒酒,7.2,7.1,7.0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944,3976,275,疯狂剧制,3男3女 4.5小时 新手 2025.09发行,架空 推理 欢乐 都市
烟影长安2雾暗云深,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
阳光普照,阳光普照,7.5,7.4,7.1,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,4944,6960,989,KEYS工作室,3男3女 6.0小时 进阶 2025.08发行,
妖怪图鉴·香港篇,妖怪图鉴：香港篇,8.6,7.7,0,0,8.0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,15295,2168,BLUEBLUE,百本选手说剧本:剧本《妖怪图鉴:香港篇》6人本 4男2女 剧本类型:城限本 机制本 游戏时间:???（测车⌚️12小时） 👬适合人群：喜欢 妖怪图鉴1 的 玩家 （最后的 大机制 相似度1...全文,现代 机制 欢乐 都市
糟糕一不小心成了鬼,糟糕，一不小心成了鬼,8.4,7.9,7.3,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,2.8,9381,991,天津剧盟发行工作室,3男3女 5.0小时 新手 2025.12发行,现代 推理 沉浸 其他
猪窝,猪窝,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,不染尘,3男3女 4.5小时 进阶 2025.07发行,
尘世奇闻录通幽,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
豪门44蛇聘,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
