query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
枪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
极乐密室,013极乐密室,8.4,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54710,128975,4353,肆言良语,3男2女 4.5小时 高阶 2019.12发行,
面剧,面剧,7.2,7.1,7.1,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21147,37411,782,天津剧盟发行工作室,3男2女 6.0小时 高阶 2019.12发行,
月落洼,月落洼,9.1,8.5,8.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128997,177845,18476,智乐源文化,尔芙受害者联盟又多了一个我。 由于3男2女的本，而我们开的时候是3女2男，所以我们选择全员反串来玩本，结果这个决定竟然让我坐了5个小时牢。 玩的尔芙。一个边到不能在边的角色。 别人在情情爱爱，你侬我侬，我在大上...全文,
着魔,着魔,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,玩物立志发行工作室,2男4女 7.0小时 进阶 2026.06发行,
穿越疯人院,穿越疯人院,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,0,0,熊本工作室,4男2女 4.5小时 新手,中式 推理 欢乐 都市
青玉案,青玉案,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,谜里文创工作室,3男4女 4.5小时 进阶 2019.06发行,古风 情感 演绎 宫廷
香蕉公寓,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
风中有朵雨做的云,风中有朵雨做的云,7.1,7.1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52475,121235,2454,西安蛛丝马迹,3男2女 4.0小时 进阶 2019.10发行,你回头看看我，我不信你两眼空空 类型：港风 推理 还原 情感 微恐 变格 剧评：时长4h，体量小，阅读量适中，破冰环节是舞厅唱歌，建议整车更容易放的开些；中期画风突变，跟店家商量了减麻减辣，NPC把恐怖氛围降到了...全文
仙乂,仙乂,6.4,6.5,6.2,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,14138,220,沧之溟工作室; 谜兔工作室,3男2女 4.0小时 新手 2019.08发行,架空 推理 欢乐 武侠
浮图孽世,浮图孽世,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,惊蛰推理,3男3女 4.5小时 进阶 2019.01发行,
南去北落叶,南去北落叶,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,五月爱工作室,6男1女 4.5小时 进阶,
家用电器杀人事件,家用电器杀人事件,6.1,6.7,6.6,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,5367,57,Siren剧本工作室,3男3女 4.5小时 进阶 2020.08发行,架空 推理 欢乐 科幻
雪迹7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
相墓剧本,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
隔世经年,隔世经年,6.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,626,4294,49,惊蛰推理,4男4女 4.5小时 进阶 2019.02发行,
肆零贰,肆零贰,4.7,5.8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,16831,257,跳！大神工作室,3男2女 4.5小时 进阶 2019.10发行,
狐嫁女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
捉迷藏,【捉迷藏】,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,妙本文化,5男4女 4.0小时 进阶,
死亡小组,死亡小组,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雷梁海谋杀之谜工作室,5男1女 4.5小时 高阶,
玲珑筛子,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
凰朝,凰朝,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,有名工作室,5男2女 4.5小时 进阶,
蒹葭,蒹葭,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,异世剧制,3男3女 8.0小时 新手 2026.07发行,古风 情感 演绎 武侠
雪夜无声,雪夜无声,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,十月公馆,5男3女 4.5小时 高阶 2019.05发行,民国 推理 沉浸 战争
死岛,死岛,6.6,6.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,3363,57,MasterKey剧本推理室,🎬《死岛》 👫人数：7人（4男3女 可反串） 📕类型：变格/硬核/微恐/艺术哲学 🕰时长：3～4小时 🤍角色：姜戈 🎞简介：赫赫有名的拍卖行老板奥德曼在一...全文,
我的朋友,我的朋友是一具会说话的尸体,7.1,6.9,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,40478,13817,1288,魔术师工作室,4男2女 5.5小时 进阶 2025.01发行,
老废物俱乐部,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
唐伯虎,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
异魂,异魂,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,雪人剧制,4男3女 4.0小时 进阶 2023.03发行,
明月几时有,明月几时有,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,南京桃花推理工作室,5男1女 4.5小时 进阶 2019.02发行,架空 推理 演绎 武侠
尘埃,《尘埃》,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,绅士娱乐工作室,3男3女 4.5小时 进阶,
找到你了,找到你了,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,南木出品,3男3女 4.5小时 进阶,日式 推理 惊悚 都市
靳柯再刺秦王,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
顺和古村,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
萌萌二次元,萌萌二次元,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,0,0,非凡大陆工作室,3男3女 4.5小时 高阶,中式 推理 欢乐 都市
问米,问米,6.3,6.7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,12196,158,南昌罗生门推理室,4男2女 4.5小时 进阶 2019.10发行,
蚊不知,蚊不知,7.4,6.8,0,0,6.9,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,4084,75,闲顽工作室,3男3女 4.5小时 高阶 2019.04发行,架空 机制 欢乐 其他
JAY,JAY,6.5,6.5,6.3,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3662,50,探案笔记,3男2女 4.5小时 进阶,中式 推理 沉浸 都市
坠世之心,坠世之心,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,A+剧本工作室,5男2女 4.5小时 进阶,古风 推理 沉浸 战争
蛹,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
扇中仙,扇中仙,5.6,6.7,6.6,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,4534,58,GODAN谋杀之谜,4男3女 4.5小时 高阶 2019.07发行,架空 推理 悬疑 武侠
所罗门的律法,所罗门的律法,8,7.3,7.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12193,17465,414,慢热TUO,第209本 时长：4小时 配置：4男1女 作为庭审本类型的鼻祖作品，高分自然有高分的道理。 虽然全程只有一个凶案，但是耐盘度完全不逊色于任何盒...全文,日式 推理 悬疑 刑侦
白教堂的亡灵,白教堂的亡灵,7,6.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,4391,55,旖旎文化,4男2女 4.5小时 高阶 2019.05发行,
野樱花事件无人生还,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七里山塘,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
新恶童,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
、择,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
咒怨,咒怨,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,黑桃皇后工作室,3男4女 4.0小时 进阶,
爱者之贻,爱者之贻,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,X剧本工作室,4男2女 4.5小时 进阶 2018.07发行,民国 推理 沉浸 历史
天使的战争,天使的战争,7.4,7.2,7.2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2.8,11856,184,小本买卖工作室,3男2女 4.5小时 进阶 2019.03发行,中式 推理 沉浸 都市
畸形屋,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
鄂西山灵,鄂西山灵,8,7.6,7.4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2.8,22364,1150,智乐源文化,百本选手说剧本:剧本《鄂西山灵》6人本 3男3女 剧本类型:豪门惊情系列 推理本 游戏时间:5.5小时左右 👬适合人群：豪门粉丝 ❤剧情感...全文,民国 推理 沉浸 豪门
密闭,密闭,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,末日之火工作室,2男3女 5.0小时 高阶,
贺兰决,贺兰决,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2男4女 4.5小时 进阶,
同学会,同学会,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8948,0,0,故事王国剧本工作室,3男3女 4.5小时 进阶,中式 推理 欢乐 校园
不止有鬼,不止有鬼,5.9,6.3,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,2506,39,不止发行工作室,2男4女 4.5小时 进阶,
葬爱,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
灵媒,灵媒,6.2,6.9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,10665,139,造梦人文创,3男3女 4.5小时 进阶 2019.08发行,
醒来,醒来,6.4,6.7,0,0,0,0,6.6,0,6.7,0,0,0,0,0,0,0,0,0,0,0,7607,9830,132,雪人剧制,2男3女 4.5小时 进阶 2019.08发行,中式 机制 沉浸 都市
鸢飞戾天,鸢飞戾天,7.1,7.3,6.3,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,119422,2417,慢热TUO,3男3女 4.5小时 进阶 2019.09发行,古风 情感 沉浸 战争
百年好合,百年好合,5.7,6,0,0,6.4,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,53927,782,迷宫推理社,4男4女 4.0小时 进阶 2019.09发行,中式 机制 欢乐 都市
中东有声音,中东有声音,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8953,0,0,葫芦世界,3男2女 4.5小时 进阶 2019.07发行,国外 推理 欢乐 都市
静止的玛利亚,静止的玛利亚,7.6,7.2,7.1,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24590,416,惊蛰推理,第259本 时长：5.5小时 配置：2男4女 作为一个主还原的剧本，虽然它需要分享的内容很多，但是一点也不会让玩家感到细碎和疲惫。文笔流畅，行文结合扎实，人物之间互动交集很多，故...全文,
醉三关,醉三关,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,旖旎文化,5男2女 4.5小时 进阶 2019.09发行,架空 阵营 欢乐 武侠
莲花观,莲花观,7.6,7.4,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,5699,115,,4男2女 4.5小时 进阶,
朝夕村,朝夕村,6.3,6.7,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,10577,137,慢热TUO,4男3女 4.5小时 高阶 2019.09发行,
溺亡,溺亡,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,不止发行工作室,3男2女 5.0小时 高阶,中式 推理 沉浸 都市
白日孤灯,白日孤灯,7.5,7,0,6.9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,40548,837,北京小树林剧本工作室,补测系列🌟《白日孤灯》🌟 📖剧本类型:中式｜机制｜悬疑｜刑侦 👦玩家配置:四男三女（可以反串） 🕰体验时长:5个小时 一个古早刑侦推理本，其实我挺喜欢这种类...全文,
荒村,荒村,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,推理大师,4男3女 4.5小时 进阶 2019.05发行,
夜半无人时,夜半无人时,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,云深不知处,4男2女 4.5小时 进阶,
无相山,无相山,5.9,6.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,7037,82,外星人,5男2女 4.5小时 进阶 2019.08发行,
崩塌,崩塌,6.7,6.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,9517,5890,89,咔米侦探馆,3男3女 4.5小时 进阶 2019.04发行,
过阴,过阴,6.6,6.6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9132,18022,223,空山工作室,3男3女 4.0小时 进阶 2019.09发行,
南毛北马,子不语南毛北马,6.7,6.9,6.7,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,3307,42,企鹅PA推理工作室,5男3女 4.5小时 进阶 2019.03发行,古风 推理 沉浸 玄幻
失格21克,失格21克,6.5,6.7,6.6,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36541,70214,1396,惊蛰推理,3男2女 4.0小时 新手 2019.06发行,中式 推理 悬疑 新手
洪衙埕巷,洪衙埕巷,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,0,0,谜之推理社,5男2女 4.5小时 进阶 2019.02发行,
喵的名字,喵的名字,7.1,7.2,0,0,0,7.2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,4106,58,鑫梦人生,4男4女 4.5小时 进阶 2019.05发行,架空 机制 沉浸 动物
花子音视频完整版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
孤城,孤城,8.2,7.5,0,0,0,0,0,0,7.2,0,0,0,0,0,0,7.9,0,0,0,0,1.2,205012,9349,铭思文化,4男3女 5.0小时 进阶 2019.07发行,
seven精神病院3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
壁垒,壁垒,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4男3女 5.0小时 高阶,
宫殇,宫殇,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,真相骑士,5男3女 4.5小时 进阶 2019.09发行,古风 推理 沉浸 宫廷
神健山庄,神健山庄,4.9,5.8,0,0,6.5,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,23636,246,LARP原创工作室,4男3女 4.5小时 进阶 2019.06发行,架空 机制 欢乐 科幻
末路超市,末路超市,7.2,7,6.7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,7916,136,不止发行工作室,3男3女 4.5小时 进阶,
养尸 整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
黑红梅方,黑红梅方,7.3,7.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,4573,79,Siren剧本工作室,2男4女 6.0小时 进阶 2018.06发行,
贝多芬病毒,贝多芬病毒,6.1,6.6,6.6,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,12761,174,企鹅PA推理工作室,3男3女 4.0小时 进阶 2019.06发行,欧美 推理 沉浸 战争
洛希极限,洛希极限,7.2,7,6.6,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,2.8,6221,164,惊蛰推理,2男2女 4.5小时 进阶,中式 推理 沉浸 都市
费马的审判,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
未知旅程,未知旅程,7.1,6.8,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,11100,178,真相骑士,5男1女 4.0小时 进阶 2019.01发行,
黄河口学校,黄河口学校,6.3,7.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,3774,53,六扇门工作室,4男3女 4.5小时 进阶,
诡楼异事,诡楼异事之生人回避,6.6,6.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,3856,128,开山怪,4男2女 4.5小时 进阶 2021.12发行,
腐生,腐生,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,贝壳推理,3男3女 4.5小时 进阶 2019.05发行,
芙蓉庄,芙蓉庄,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,妄想剧场工作室,4男3女 4.5小时 进阶 2018.12发行,
鬼语茗香,鬼语茗香,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,三人行工作室,3男3女 4.5小时 进阶,
麋鹿,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
血缘,血缘,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,上海米可斯推理工作室,4男2女 4.5小时 进阶,古风 推理 沉浸 武侠
沉塘,沉塘,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,jio娱工作室,6男2女 4.5小时 进阶,架空 机制 悬疑 武侠
恶童,恶童,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,奥弗赛文娱乐,3男3女 4.5小时 进阶,
润娘,润娘,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,旋风文化传媒,3男3女 4.5小时 进阶,日式 推理 沉浸 都市
次元三角,次元三角,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,末日之火工作室,第251本 时长：2.5小时 配置：1男5女 很难想象这是一个17年的本，现在玩起来依旧很好玩。虽然整本只有一个凶案并且核诡在今天来看已经算是稀松平常了，但是它的可盘性丝毫没有随着时...全文,
春天高校,春天高校,6.1,6.6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,6408,70,南京红心五剧本工作室,4男3女 4.5小时 进阶 2019.05发行,
玉中仙,玉中仙,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,折子戏工作室,5男2女 4.5小时 进阶 2019.02发行,
烬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
远方少年,远方少年,6.7,6.7,6.4,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,5063,78,企鹅PA推理工作室,2男3女 4.5小时 进阶,中式 推理 沉浸 都市
秘密,秘密,6.8,7,0,0,0,0,0,0,6.8,0,0,0,0,0,0,6.9,0,0,0,0,2.3,3167,54,瓦特工作室,3男2女 4.0小时 进阶 2019.02发行,
、无咎,无咎,6.6,6.8,6.6,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,12847,217,荒诞剧社,3男3女 4.5小时 进阶 2019.06发行,中式 推理 沉浸 都市
禁果,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
新屋,新屋,7.6,7.2,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346,17543,350,妄想剧场工作室,2男4女 4.5小时 进阶 2019.05发行,
平成事,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
城南旧影,城南旧影,6,6.7,6.6,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1823,52,探案笔记,3男3女 4.5小时 进阶,民国 推理 沉浸 家国
焚莱森林,焚莱森林,6.4,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,15859,238,X探案工作室,4男3女 4.5小时 进阶 2019.02发行,
鬼冢,鬼冢,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4男2女 4.5小时 高阶,
IDO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
良人归,良人归,6.7,6.9,6.5,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,11180,121,魄本工作室,百本选手说剧本:剧本《良人归》7人本 4男3女 剧本类型:盒装本 古风 情感本 游戏时间:4.5小时左右 实话实说 又是 全息投影剧本杀 这个本 我感觉一般 不过 我在 一分析 给了一个 不行 因为🈶 边缘角色 而且 故事 后面 突然就不对劲了 人物角色 其实还好 综合一下 我给个 不行 🙅‍♂️ 其实 就是 武侠门派里 那些事 你爱他...全文,古风 情感 沉浸 战争
讲台上的乌鸦,讲台上的乌鸦,6.5,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,7089,93,梦天游MOTIYO,3男3女 4.5小时 进阶 2019.06发行,
东陵心怨,东陵心怨,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,0,0,夜笙阁,4男3女 4.5小时 进阶,古风 机制 沉浸 宫廷
赌技奇谈修正版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
梅花青冢,梅花青冢,7.3,7.2,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,17853,229,旖旎文化,3男3女 4.5小时 进阶 2019.06发行,古风 情感 沉浸 都市
第二十二条校规,第二十二条校规,6.7,6.7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90975,210758,7713,真相骑士,【第二十二条校规】新手／恐怖／现代／变格 【角色时长】叶冷星／4小时 【人数配置】4男3女／可反串 【推荐角色】无边缘位 【选店建议】开本无难度，经典废话：沙发舒服外卖多，厕所干净...全文,日式 推理 惊悚 校园
不止一日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
双生,双生,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,惊蛰推理,3男3女 4.5小时 进阶 2019.03发行,
无妄,无妄,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,惊蛰推理,4男2女 4.5小时 高阶,
赶尸人,赶尸人,6.2,6.5,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24159,4.7,830,葵花工作室,4男2女 4.5小时 进阶 2019.04发行,
来自乡下的你,来自乡下的你,6.1,6.4,6.3,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955,7500,90,葫芦世界,4男2女 4.5小时 进阶 2019.04发行,中式 推理 欢乐 都市
岳麓山下,岳麓山下,7.6,7.3,7.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7033,17770,825,智乐源文化,3男3女 4.5小时 高阶 2019.07发行,
疯狂美食节,疯狂美食节3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,红泥小火炉工作室,3男4女 4.5小时 进阶 2020.09发行,架空 机制 欢乐 都市
寒江愁,寒江愁,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,阿斯巴甜,4男2女 4.5小时 进阶,架空 推理 悬疑 武侠
我的同学才不可能是妖怪,我的同学才不可能是妖怪,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8955,0,0,企鹅PA推理工作室,4男3女 4.5小时 进阶 2018.12发行,中式 推理 欢乐 校园
豪门之裂镜重圆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
人魈传说,人魈传说,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,,2男3女 4.5小时 进阶,中式 推理 沉浸 都市
聆听阁里叹伶仃,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
再见卡门,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
碧玉坠整理,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
肉身坐佛像,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
隐罪,隐罪,6.2,6.6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,4735,73,鹿鸣工作室,5男3女 4.5小时 新手 2019.03发行,
捞尸人,捞尸人,5.3,6.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,15144,205,葵花工作室,3男3女 4.5小时 进阶 2019.04发行,
一一一整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
消失的客人,消失的客人,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1男4女 4.5小时 进阶,
上海滩风云,《上海滩风云》,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3男2女 4.5小时 进阶,
死祭完整,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
无常整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
吉普赛女郎,吉普赛女郎之死（再见卡门）,8.1,7.5,7.3,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1224,92,,4男0女 4.5小时 进阶,
格林的花园,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
温柔梦乡,温柔梦乡,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,企鹅PA推理工作室,4男3女 4.5小时 进阶 2019.04发行,
惊魂游乐园,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
嗜血黄昏 7人开放,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
异世录,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
高家大院,高家大院,5.8,6.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,11453,192,西安蛛丝马迹,4男4女 4.5小时 进阶,古风 推理 惊悚 都市
